0	1	1	1	0	-1.4528e-17	0
0	6	6	3	0	-6.9389e-18	0
0	1	1	1	0	-6.1583e-17	0
1	0	1	1	0	8.4568e-17	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	2	2	2	0	-1.6046e-17	0
1	1	2	2	2	3.9899e-17	0
0	0	0	0	0	0	0
2	4	6	1.6667	0	6.9389e-18	0
1	0	1	1	0	0	0
0	1	1	1	0	0	0
1	3	4	3.5	4	-2.7837e-17	0
0	2	2	1	0	3.3827e-17	0
0	2	2	2	0	0	0
2	0	2	1	0	4.12e-17	0
0	1	1	1	0	0	0
1	0	1	1	0	3.1225e-17	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
9	3	12	10.5	61.333	6.4185e-17	0
2	1	3	1.6667	2	2.3094e-17	0
0	4	4	2.5	0	-1.0408e-17	0
3	4	7	4	15	2.7756e-17	0
2	1	3	1.6667	2	3.708e-17	0
2	2	4	1.6667	2	3.708e-17	0
0	1	1	1	0	5.0741e-17	0
2	0	2	2	0	1.528e-17	0
0	0	0	0	0	0	0
0	3	3	2.3333	0	-3.9465e-17	0
0	0	0	0	0	0	0
0	2	2	2	0	4.4127e-17	0
1	2	3	2.3333	1	-3.5996e-17	0
2	0	2	2	0	-4.9656e-17	0
0	2	2	2	0	-8.6736e-19	0
0	0	0	0	0	0	0
0	1	1	1	0	-2.0166e-17	0
0	2	2	2	0	-1.5613e-17	0
0	6	6	4	0	9.0856e-17	0
4	2	6	4.3333	29	3.4694e-17	0
0	0	0	0	0	0	0
2	2	4	3.5	3.3333	-8.6736e-18	0
1	2	3	1	0	6.6787e-17	0
1	1	2	1	0	-1.6046e-17	0
0	0	0	0	0	0	0
0	3	3	1.6667	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	4.187e-26	0
0	1	1	1	0	4.187e-26	0
1	0	1	1	0	0	0
0	1	1	1	0	0	0
0	1	1	1	0	4.187e-26	0
0	1	1	1	0	4.187e-26	0
0	1	1	1	0	4.187e-26	0
0	1	1	1	0	4.187e-26	0
0	2	2	2	0	1.543e-26	0
1	1	2	2	1.5	-0.00047593	0
1	1	2	2	1.5	-0.00047593	0
0	1	1	1	0	1.5244e-26	0
0	0	0	0	0	0	0
2	1	3	3	6	-0.0039081	0
0	2	2	2	0	-0.00011267	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
1	0	1	1	0	1.7501e-27	0
0	0	0	0	0	0	0
0	1	1	1	0	0	0
0	1	1	1	0	0	0
0	1	1	1	0	5.0609e-29	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	0	0
0	3	3	1.6667	0	7.2641e-25	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
6	0	6	6	0	8.6736e-18	0
0	0	0	0	0	0	0
0	1	1	1	0	-1.7347e-17	0
0	0	0	0	0	0	0
0	1	1	1	0	5.0609e-29	0
2	0	2	2	0	0	0
2	0	2	2	0	0	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
0	2	2	2	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	4	4	4	0	7.1324e-18	0
0	0	0	0	0	0	0
0	1	1	1	0	-1.4095e-17	0
0	0	0	0	0	0	0
0	7	7	3.5714	0	1.119e-21	0
0	1	1	1	0	0	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
0	3	3	3	0	4.9597e-27	0
0	1	1	1	0	-9.1181e-17	0
4	2	6	1.6667	0	1.0408e-17	0
10	0	10	8	0	6.9389e-18	0
3	3	6	1.6667	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	2.4069e-17	0
9	1	10	9	13	2.9273e-17	0
1	0	1	1	0	-1.713e-17	0
7	0	7	7	0	-3.7405e-18	0
5	1	6	4.6667	6	-1.1709e-17	0
0	2	2	1	0	-6.0173e-17	0
2	1	3	2.3333	2	-5.7896e-17	0
0	2	2	1	0	3.0575e-17	0
1	3	4	2.5	3	5.2042e-18	0
1	1	2	1	0	3.1225e-17	0
5	1	6	3	5	2.0817e-17	0
0	0	0	0	0	0	0
1	3	4	3.5	7	2.6238e-17	0
1	4	5	3.4	8	3.0358e-17	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
3	1	4	3.5	4	1.3105e-25	0
0	0	0	0	0	0	0
2	0	2	2	0	0	0
2	0	2	1	0	0	0
2	0	2	2	0	0	0
2	0	2	2	0	5.4216e-28	0
1	0	1	1	0	0	0
2	0	2	2	0	5.4216e-28	0
