0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	-0.00058017	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	-0.00057208	0
0	1	1	1	0	-0.00057208	0
0	1	1	1	0	-0.00058017	0
0	1	1	1	0	-0.00058017	0
0	0	0	0	0	0	0
0	1	1	1	0	0	0
0	2	2	1	0	-0.0054513	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
6	0	6	6	0	-2.9302e-07	0
0	0	0	0	0	0	0
0	1	1	1	0	-3.4356e-08	0
0	0	0	0	0	0	0
0	1	1	1	0	0	0
2	0	2	2	0	0	0
2	0	2	2	0	0	0
0	1	1	1	0	-0.00058017	0
0	0	0	0	0	0	0
0	2	2	2	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	-0.0048122	0
0	2	2	2	0	-0.0011603	0
0	0	0	0	0	0	0
0	1	1	1	0	-3.4356e-08	0
0	0	0	0	0	0	0
0	5	5	3	0	0	0
0	1	1	1	0	0	0
0	1	1	1	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	-0.00058017	0
0	2	2	1	0	-2.161e-05	0
3	2	5	1.4	0	-0.001138	0
8	1	9	7.4444	18	-0.0057041	0
2	3	5	1.4	0	-0.001138	0
1	0	1	1	0	-6.8023e-05	0
0	0	0	0	0	0	0
0	1	1	1	0	-1.7163e-05	0
11	0	11	9.7273	0	-0.00014638	0
1	0	1	1	0	-1.5703e-05	0
4	0	4	4	0	-0.00032856	0
3	1	4	2.5	2	-0.00012998	0
0	2	2	1	0	-2.161e-05	0
3	1	4	2.5	0	-3.7933e-05	0
0	2	2	1	0	-1.9442e-05	0
1	4	5	3.4	6	-0.00013393	0
1	1	2	1	0	-1.9442e-05	0
4	1	5	2.6	4	-0.00057391	0
0	0	0	0	0	0	0
1	3	4	3.5	10	-0.00081374	0
1	4	5	3.4	10	-0.0008123	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1	1	2	2	2	-0.0048802	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
2	1	3	1	0	-0.0054513	0
0	0	0	0	0	0	0
2	1	3	3	4	-0.0049482	0
2	1	3	2.3333	2	-0.0051319	0
2	1	3	3	4	-0.0049482	0
1	0	1	1	0	0	0
1	1	2	2	2	-0.0048793	0
2	1	3	3	4	-0.0049482	0
31	1	32	30.548	88	-0.041043	0
1	1	2	2	2	-0.0048793	0
1	2	3	1.6667	0	-0.0013632	0
0	0	0	0	0	0	0
1	1	2	2	2	-0.0048793	0
2	1	3	2.3333	2	-0.0051319	0
2	0	2	1	0	0	0
2	0	2	1	0	0	0
2	2	4	2	1	0	0
1	1	2	2	1	-0.0049482	0
4	0	4	2.5	0	0	0
0	0	0	0	0	0	0
1	1	2	2	1	-0.0049482	0
0	1	1	1	0	0	0
1	3	4	2	0	0	0
0	0	0	0	0	-9.1835e-41	0
12	3	15	12.143	68.947	-0.28695	0
0	0	0	0	0	-1.8367e-40	0
2	2	4	3.5	17.133	-0.03875	0
2	4	6	4.6667	3.0329	-0.19301	0
1	1	2	2	14	-0.016809	0
2	3	5	4.6	3.1274	-0.13942	0
2	2	4	2.5	0.71944	-0.13295	0
3	1	4	1.5	0	-3.1782e-17	0
3	3	6	5.6667	29.127	-0.14139	0
5	0	5	2.2	0	-4.8807e-18	0
9	2	11	9.5455	41.6	-0.23865	0
9	2	11	9.5455	41.6	-0.23865	0
2	2	4	3.5	17.133	-0.03875	0
2	1	3	3	5	-0.030889	0
1	2	3	2.3333	0.71944	-0.10853	0
2	2	4	2.5	1.1052	-0.13242	0
2	2	4	2.5	0.71944	-0.13295	0
1	2	3	2.3333	0.71944	-0.10853	0
0	1	1	1	0	-0.0019708	0
3	4	7	5.2857	4.6663	-0.2128	0
2	2	4	3	1.0052	-0.13705	0
2	2	4	3.5	23.425	-0.044412	0
1	5	6	2.6667	0	-0.19319	0
6	1	7	4.1429	28.367	-0.19716	0
15	5	20	15.9	67.433	-0.41762	0
2	2	4	3.5	4.9667	-0.033885	0
1	6	7	5	0.13889	-0.16874	0
1	2	3	2.3333	0.71944	-0.10853	0
10	3	13	9.1667	56.819	-0.25194	0
1	0	1	1	0	-0.0036217	0
2	3	5	3	1.1528	-0.14884	0
3	2	5	3	2.1528	-0.14884	0
2	3	5	4.6	3.1274	-0.13942	0
2	2	4	3.5	24.342	-0.040308	0
0	9	9	6.5556	0	-0.20823	0
0	0	0	0	0	-2.2204e-16	0
1	3	4	1.5	0	0	0
0	5	5	2.2	0	0	0
1	2	3	1	0	2.7756e-17	0
0	0	0	0	0	-4.8572e-17	0
0	1	1	1	0	-0.033644	0
5	1	6	4.3333	0	-0.027805	0
2	1	3	1	0	9.9204e-17	0
0	16	16	15.25	0	-0.2561	0
0	1	1	1	0	-0.00058017	0
0	5	5	5	0	-0.022993	0
0	7	7	2.7143	0	-0.21388	0
0	0	0	0	0	0	0
0	1	1	1	0	-3.4356e-08	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
