1	2	3	2.3333	0.43333	0.11173	0
0	1	1	1	0	0.0019994	0
3	4	7	5.2857	2.0095	0.21494	0
2	2	4	3	0.57619	0.14102	0
1	1	2	2	0.83333	3.2704e-18	0
1	5	6	2.6667	0	0.19363	0
5	0	5	1.8	0	0.1681	0
15	6	21	17.095	49.083	0.4299	0
1	1	2	2	0.83333	3.2704e-18	0
1	6	7	5	0.2	0.17309	0
1	2	3	2.3333	0.43333	0.11173	0
10	2	12	7.9091	6.1167	0.2508	0
1	0	1	1	0	0.0037954	0
2	3	5	3	0.65	0.15318	0
3	2	5	3	1.1167	0.15105	0
2	3	5	4.6	1.1095	0.1387	0
1	1	2	2	0.83333	1.5357e-18	0
0	9	9	6.5556	0	0.21419	0
0	0	0	0	0	2.776e-34	0
1	3	4	1.5	0	-3.1276e-27	0
0	5	5	2.2	0	8.517e-27	0
1	2	3	1	0	-7.55e-27	0
0	0	0	0	0	4.4113e-32	0
0	1	1	1	0	0.033631	0
0	1	1	1	0	-1.6266e-17	0
2	1	3	1	0	-8.0735e-27	0
0	16	16	15.25	0	0.26318	0
0	1	1	1	0	-1.9091e-17	0
0	6	6	6	0	-7.5136e-18	0
0	8	8	4.25	0	0.21955	0
0	0	0	0	0	-1.4533e-31	0
0	1	1	1	0	1.3317e-17	0
0	0	0	0	0	-2.8647e-31	0
0	0	0	0	0	-5.783e-31	0
0	0	0	0	0	-3.6359e-31	0
0	0	0	0	0	2.3412e-31	0
0	3	3	2.3333	0	-3.2009e-17	0
0	1	1	1	0	-1.6171e-17	0
0	1	1	1	0	3.9255e-18	0
3	0	3	2.3333	0	-2.2412e-17	0
0	1	1	1	0	2.1908e-18	0
0	1	1	1	0	-9.3062e-17	0
0	0	0	0	0	-3.0588e-30	0
0	0	0	0	0	1.3496e-29	0
0	0	0	0	0	4.4774e-29	0
1	6	7	3.5714	0	5.5943e-18	0
3	2	5	3.4	15.75	-3.0463e-17	0
1	3	4	2.5	5.0833	9.842e-17	0
1	2	3	1.6667	0	-8.1832e-17	0
4	2	6	4	51.25	-9.0622e-18	0
5	1	6	3.6667	50.25	1.4021e-17	0
0	5	5	3.8	0	4.9431e-17	0
0	1	1	1	0	-7.9936e-23	0
1	0	1	1	0	-7.9924e-23	0
0	1	1	1	0	-1.1402e-17	0
0	0	0	0	0	-4.039e-28	0
1	0	1	1	0	1.8354e-17	0
1	1	2	2	11	4.6713e-17	0
4	0	4	3.5	0	1.0352e-17	0
3	3	6	4.6667	14	4.5015e-17	0
3	0	3	1	0	1.3851e-17	0
0	0	0	0	0	0	0
1	2	3	3	1.5	1.3574e-18	0
0	1	1	1	0	1.5439e-17	0
0	0	0	0	0	2.7105e-20	0
0	1	1	1	0	1.0025e-18	0
0	0	0	0	0	-1.7347e-18	0
0	1	1	1	0	-5.0232e-17	0
11	1	12	10.667	12.333	-2.2714e-17	0
0	1	1	1	0	5.3144e-17	0
0	0	0	0	0	-2.2204e-16	0
3	2	5	3	3.8333	9.4339e-17	0
2	1	3	1.6667	0	1.4306e-16	0
0	0	0	0	0	-1.1276e-17	0
0	0	0	0	0	3.2634e-17	0
2	1	3	1.6667	0	-1.0971e-17	0
2	1	3	1.6667	0	-1.4112e-16	0
11	0	11	9.9091	0	1.539e-16	0
0	0	0	0	0	-1.8194e-18	0
0	1	1	1	0	1.4656e-17	0
0	0	0	0	0	-4.179e-18	0
0	0	0	0	0	-2.8218e-18	0
0	0	0	0	0	-2.9382e-17	0
1	1	2	2	1	-1.6012e-17	0
0	1	1	1	0	3.2161e-17	0
0	1	1	1	0	2.1758e-17	0
0	1	1	1	0	2.9119e-17	0
1	0	1	1	0	-6.2374e-17	0
0	0	0	0	0	3.1291e-18	0
1	1	2	2	0.83333	-2.9353e-18	0
2	0	2	1	0	0.076875	0
4	6	10	9.2	193.67	-2.1168e-17	0
1	2	3	3	1.5	-1.4564e-17	0
2	1	3	0.5	0	4.0402e-18	0
0	6	6	2.6667	0	-9.8916e-17	0
0	0	0	0	0	-3.4151e-18	0
0	0	0	0	0	1.8024e-17	0
0	7	7	5.5714	0	1.2548e-16	0
0	1	1	1	0	-2.1757e-18	0
0	4	4	4	0	-9.1525e-17	0
0	2	2	2	0	-4.8626e-17	0
0	3	3	3	0	9.1072e-17	0
0	2	2	2	0	-6.1691e-17	0
0	2	2	2	0	9.663e-17	0
0	0	0	0	0	-2.8058e-18	0
2	1	3	2.3333	0.5	-1.1926e-17	0
3	2	5	4.2	7	-1.2306e-16	0
0	1	1	1	0	4.8543e-17	0
0	7	7	5.8571	0	-1.1099e-16	0
3	1	4	3.5	2.5	-4.8211e-17	0
0	3	3	2.3333	0	-1.0323e-16	0
0	2	2	2	0	-3.3068e-17	0
2	3	5	3.8	6.3333	3.3734e-17	0
0	0	0	0	0	9.7652e-18	0
2	1	3	3	2	-5.0384e-17	0
2	0	2	2	0	-3.4048e-17	0
1	1	2	2	1	7.8546e-17	0
5	0	5	5	0	-2.159e-16	0
1	4	5	5	9	2.482e-16	0
4	2	6	5.6667	12.5	-2.8712e-16	0
0	1	1	1	0	-6.6207e-17	0
0	3	3	3	0	1.6306e-16	0
6	0	6	5.6667	0	-6.1121e-17	0
4	0	4	4	0	-5.1112e-17	0
1	1	2	1	0	2.406e-17	0
0	1	1	1	0	-6.4682e-17	0
0	0	0	0	0	-7.4324e-18	0
0	0	0	0	0	7.6139e-19	0
1	0	1	1	0	4.6295e-20	0
0	1	1	1	0	-3.7886e-18	0
5	3	8	7.25	47	1.2411e-17	0
1	0	1	1	0	4.8665e-18	0
1	0	1	1	0	-5.7934e-18	0
10	0	10	9.8	0	-1.771e-17	0
2	0	2	1	0	-5.1663e-18	0
2	2	4	3.5	16	-1.8849e-17	0
1	0	1	1	0	-3.3122e-18	0
4	0	4	2.5	0	1.911e-17	0
4	2	6	4.3333	14.667	-6.8343e-18	0
6	1	7	4	4	3.6195e-18	0
2	1	3	2.3333	12.5	-6.5389e-17	0
2	0	2	1	0	1.7822e-17	0
1	0	1	1	0	1.7013e-20	0
1	1	2	2	1	-2.6791e-18	0
5	1	6	4.6	9.6667	1.0468e-17	0
8	3	11	7.6667	48.667	4.0807e-17	0
0	0	0	0	0	-9.4673e-18	0
7	4	11	8.6	103.33	2.7537e-17	0
1	2	3	2.3333	17	-2.5108e-17	0
0	0	0	0	0	3.2159e-18	0
1	0	1	1	0	-1.1544e-17	0
0	0	0	0	0	7.5206e-18	0
0	4	4	3	0	4.9401e-17	0
0	1	1	1	0	1.516e-17	0
1	0	1	1	0	-1.2152e-19	0
1	2	3	3	5.3333	2.9246e-17	0
0	2	2	2	0	-3.8542e-18	0
0	1	1	1	0	-3.8037e-18	0
0	1	1	1	0	-4.3355e-17	0
0	2	2	2	0	9.7438e-18	0
0	1	1	1	0	-3.4315e-17	0
0	3	3	3	0	-1.6059e-22	0
