0	1	1	1	0	6.2489e-17	0
0	6	6	3	0	2.6006e-17	0
0	1	1	1	0	1.0268e-16	0
1	0	1	1	0	8.5754e-17	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	2	2	2	0	2.4795e-17	0
1	1	2	2	2	1.7058e-17	0
0	0	0	0	0	0	0
1	4	5	1.4	0	8.8563e-18	0
1	0	1	1	0	0	0
0	1	1	1	0	0	0
1	3	4	3.5	4	-3.1518e-17	0
0	2	2	1	0	4.061e-17	0
0	2	2	2	0	4.5994e-18	0
2	0	2	1	0	5.4488e-17	0
0	1	1	1	0	0	0
1	0	1	1	0	-2.0912e-17	0
0	1	1	1	0	-1.1875e-17	0
0	0	0	0	0	0	0
9	3	12	10.5	61.333	-1.3165e-17	0
2	1	3	1.6667	2	4.652e-17	0
0	4	4	2.5	0	3.2693e-17	0
3	4	7	4	15	-1.3478e-17	0
2	1	3	1.6667	2	4.8865e-18	0
2	2	4	1.6667	2	4.8865e-18	0
0	1	1	1	0	-1.8016e-16	0
2	0	2	2	0	-1.8984e-17	0
0	0	0	0	0	0	0
0	3	3	2.3333	0	1.2766e-17	0
0	0	0	0	0	0	0
0	2	2	2	0	-1.3553e-17	0
1	2	3	2.3333	1	6.1101e-17	0
2	0	2	2	0	-2.5222e-16	0
0	2	2	2	0	-3.7232e-17	0
0	0	0	0	0	0	0
0	1	1	1	0	1.1021e-17	0
0	2	2	2	0	3.5203e-17	0
0	6	6	4	0	-3.4669e-17	0
4	2	6	4.3333	29	6.3344e-18	0
0	0	0	0	0	0	0
2	2	4	3.5	3.3333	2.8154e-17	0
1	2	3	1	0	-3.0365e-18	0
1	1	2	1	0	-4.3527e-17	0
0	0	0	0	0	0	0
0	3	3	1.6667	0	1.0241e-17	0
0	0	0	0	0	0	0
0	1	1	1	0	-5.8512e-18	0
0	1	1	1	0	-5.8512e-18	0
1	0	1	1	0	0	0
0	1	1	1	0	0	0
0	1	1	1	0	-3.2491e-18	0
0	1	1	1	0	-5.8512e-18	0
0	1	1	1	0	-5.8512e-18	0
0	1	1	1	0	-2.8154e-18	0
0	1	1	1	0	0	0
1	1	2	2	1.5	0.00046602	0
1	1	2	2	1.5	0.00046602	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
2	1	3	3	6	0.0038424	0
0	2	2	2	0	0.0001099	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	3.5152e-18	0
0	0	0	0	0	0	0
1	0	1	1	0	0	0
0	0	0	0	0	0	0
0	1	1	1	0	-1.1875e-17	0
0	1	1	1	0	-1.8814e-17	0
0	1	1	1	0	1.3468e-18	0
0	1	1	1	0	6.2257e-18	0
0	0	0	0	0	0	0
0	1	1	1	0	-1.2391e-47	0
0	3	3	1.6667	0	6.0484e-17	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
